% American Institute of Steel Construction, 2017.  All values are mm raised to the appropriate power.
% Shape, A, Izz, Iyy, J, Cw, Zzz, Zyy, Ayy, Azz
W530X85	1.08000E+04	4.87000E+08	1.27000E+07	7.37000E+05	8.57000E+11	2.11000E+06	2.43000E+05	5.51321E+03	4.58494E+03
W530X74	9.48000E+03	4.10000E+08	1.04000E+07	4.75000E+05	6.90000E+11	1.80000E+06	2.00000E+05	5.09934E+03	3.75650E+03
W530X66	8.39000E+03	3.51000E+08	8.62000E+06	3.20000E+05	5.67000E+11	1.56000E+06	1.67000E+05	4.67418E+03	3.14516E+03
W460X464	5.91000E+04	2.90000E+09	3.31000E+08	7.33000E+07	2.05000E+13	1.24000E+07	3.39000E+06	2.18683E+04	3.53548E+04
W460X421	5.37000E+04	2.57000E+09	2.93000E+08	5.58000E+07	1.77000E+13	1.11000E+07	3.03000E+06	1.97806E+04	3.19892E+04
W460X384	4.90000E+04	2.29000E+09	2.61000E+08	4.29000E+07	1.55000E+13	1.00000E+07	2.72000E+06	1.77548E+04	2.91827E+04
W460X349	4.43000E+04	2.04000E+09	2.32000E+08	3.28000E+07	1.35000E+13	9.00000E+06	2.44000E+06	1.57909E+04	2.65451E+04
W460X315	4.02000E+04	1.80000E+09	2.05000E+08	2.44000E+07	1.17000E+13	8.03000E+06	2.16000E+06	1.41561E+04	2.38236E+04
W460X286	3.63000E+04	1.61000E+09	1.83000E+08	1.86000E+07	1.02000E+13	7.24000E+06	1.95000E+06	1.26348E+04	2.16397E+04
W460X260	3.32000E+04	1.44000E+09	1.63000E+08	1.41000E+07	8.94000E+12	6.52000E+06	1.74000E+06	1.14838E+04	1.94903E+04
W460X235	2.99000E+04	1.27000E+09	1.44000E+08	1.05000E+07	7.79000E+12	5.83000E+06	1.55000E+06	1.02948E+04	1.74967E+04
W460X213	2.71000E+04	1.14000E+09	1.29000E+08	7.99000E+06	6.90000E+12	5.28000E+06	1.40000E+06	9.18385E+03	1.58967E+04
W460X193	2.47000E+04	1.02000E+09	1.16000E+08	6.04000E+06	6.10000E+12	4.75000E+06	1.26000E+06	8.34256E+03	1.44516E+04
W460X177	2.26000E+04	9.12000E+08	1.05000E+08	4.41000E+06	5.45000E+12	4.29000E+06	1.13000E+06	8.02902E+03	1.28795E+04
W460X158	2.01000E+04	7.95000E+08	9.16000E+07	3.11000E+06	4.67000E+12	3.77000E+06	9.91000E+05	7.11805E+03	1.13204E+04
W460X144	1.84000E+04	7.28000E+08	8.37000E+07	2.44000E+06	4.24000E+12	3.46000E+06	9.06000E+05	6.41999E+03	1.03839E+04
W460X128	1.63000E+04	6.37000E+08	7.28000E+07	1.71000E+06	3.65000E+12	3.05000E+06	7.93000E+05	5.69805E+03	9.19030E+03
